ID,Text,Comment
Tutorial.MechanicBranch.BlueprintIntroA.text.Whitepaws,"Your mechanical infrastructure is beginning to show promise.

The next stage will require a more ambitious project: the design of a proper <color=green>Floodgate Dam</color>.

Such a structure allows your settlement to redirect water flow toward — or away from — critical infrastructure, typically to prevent a Badtide from reaching and contaminating your reservoir.

Instruct your <color=green>Mechanic</color> to begin drafting plans for this device. This research will require considerable time and resources, so ensure it has everything required to work without interruption.

Most notably, <color=red>Brain Boosting Salts</color> will be required for such intensive reflection. Contact the <color=red>Directorate of Applied Chemistry</color> and survive their questionable guidance in order to establish production.

When the task is complete, the Mechanic will eventually emerge from the lodge brandishing a perfectly clear and definitely understandable <color=green>blueprint</color> of the invention.

While this process unfolds, we recommend that you follow the instructions of the rather insufferable people from the Bureau of Intellectual Property.

We contacted them on your behalf.

You are welcome.",TutoText47
Tutorial.MechanicBranch2.BuildFloodgateDam.Whitepaws,"Ah. You are still alive. Good.

It seems you have successfully produced <color=red>Brain Boosting Salts</color>, and since we — thankfully — did not hear back from the IPP bureau, we will assume you managed to duplicate your blueprints.

You may now construct a Floodgate Dam.

The objective of such a structure is not to stop water entirely — that is the thinking of amateurs and architects — but to redirect its flow according to your needs.

Properly placed floodgates allow you to guide water away from your reservoir during a Badtide, or toward your infrastructure when conditions are favorable.

Construct at least one Floodgate Dam and demonstrate to all that machines are superior to the forces of nature.",TutoText48
Tutorial.ArchitectBranch.ArchitectText.Whitepaws,"Expansion requires support. Height without structure is collapse waiting to happen.

This branch concerns the production of <color=green>Scaffoldings</color> for the construction of <color=green>Platforms</color>, walkways, and reinforced multi-level infrastructure.

Scaffoldings enables vertical growth, <color=green>Farm Upgrades</color>, and enhanced mobility — including <color=green>Zipline transit systems</color> for efficient movement across our territory.

When you are prepared to build higher without falling, follow up on this directive.

Elevation increases possibility. It also increases consequences.",TutoText42
Tutorial.ArchitectBranch.BuildArchitect.Whitepaws,"Greetings.

We represent the Directorate of Architectural Ambition, the body responsible for ensuring that settlements rise above crude piles of timber and become structures of elegance.

Your settlement, while… functional… currently demonstrates a worrying absence of architectural vision. Like most diseases, this is correctable.

Build an Architect’s Lodge so that your settlement may take its first step toward dignity.

This building will allow a trained Architect to assemble sturdy yet lightweight <color=green>Scaffoldings</color>, which form the foundation for walkways, platforms, upgrades, and other structural elements that allow settlements to grow vertically, rather than spreading like an undisciplined fungus across the landscape.

Postscript: You may notice that the <color=#FF6EC7>rear façade</color> of the building forms a large angled structure. This is not a <color=#FF6EC7>staircase</color>.

It is an architectural gesture intended to evoke upward motion and structural dynamism. Please do not allow your settlers to walk on it.

Yes, it is possible.

That does not make it acceptable.",TutoText49
Tutorial.ArchitectBranch.FarmOrForestryUpgrade.Whitepaws,"Greetings again.

Now that your settlement possesses an Architect’s Lodge, we may begin correcting another of its more regrettable deficiencies: the absence of modular architectural planning.

You may have noticed that some buildings are described as having a <color=#FFA500>Small Tower</color> or a <color=#FF6EC7>Triangle Roof</color>. This is not decorative language. It indicates that these structures are capable of receiving architectural upgrades.

In most cases, upgrades require either <color=#FF6EC7>two triangular roofs placed side by side</color>, or <color=#FFA500>one small tower combined with a triangular roof</color>.

To ensure your limited intellect can grasp the principle, place a <color=green>Modular Upgrade Billboard</color> and consult it.

Once you have understood the principle, construct at least one Farm Assistant Upgrade. Should you feel unusually inspired, any other upgrade will also be acceptable.

Note that upgraded buildings also gain one additional level of <color=#00FFFF>water retention ability</color>. You may exploit this structural advantage as you see fit.

More importantly, upgraded buildings look nice.",TutoText50
Tutorial.ArchitectBranch.BuildLargeWarehouse.Whitepaws,"Excellent.

Now that you understand the basic principles of scaffolding and modular upgrades, we may address another matter of architectural responsibility: <color=green>covered storage</color>.

These structures protect valuable resources from the elements and, thanks to their flat roofs and sturdy construction, can be conveniently stacked vertically. This allows settlements to store large quantities of materials without spreading storage across the entire landscape like a poorly planned lumber camp.

We recommend that you construct whichever <color=green>covered storage</color> best fits your settlement’s current needs.

A population sitting atop generous reserves tends to remain calm, productive, and most importantly : less inclined to interrupt us  with tiresome requests for spare materials.

Contrary persistent rumors, we architects do not live in ivory towers entirely unconcerned with the well-being of the common folk. Also ivory is a terrible building material.

Construct at least one Covered Storage and bring a small measure of architectural order to your settlement.",TutoText51
Tutorial.ArchitectBranch.BlueprintIntroBText.Whitepaws,"We have reviewed the current state of your settlement.

While your recent architectural efforts are… noticeable… it is equally clear that your expansion continues in all directions with little regard for spatial harmony.

Since restraining this impulse appears unrealistic, we will instead provide you with a tool to manage it with a minimum of visual damage.

Instruct your <color=green>Architect</color> to begin drafting plans for a <color=green>Zipline Network</color>.

Properly implemented, such systems allow settlers to move effortlessly across large distances, reducing the need for tedious staircases, walkways, and the usual assortment of haphazardly assembled infrastructure that appears to be your trademark.

This research will require considerable time and resources, so ensure your Architect can work without interruption.

As with all serious intellectual work, <color=red>Brain Boosting Salts</color> will be required to maintain adequate concentration. If you have not yet secured a reliable supply, we suggest contacting the questionable <color=red>Directorate of Applied Chemistry</color>. It seems you would get along just fine.

Once the work is complete, please organize a proper vernissage so that your Architect may present the freshly completed <color=green>blueprint</color> to the public.

Naturally, the Bureau of Intellectual Property will ensure that the document is properly archived and duplicated. Fortunately, their standards of documentation are exemplary.

We have already contacted them on your behalf in order to spare them unnecessary contact with… well, you.

Please learn from our professional courtesy.",TutoText52
Tutorial.ArchitectBranch2.Build2ZiplineStations.Whitepaws,"Oh, you. You are still alive… here we go again.

Since it appears that nature looks favorably upon you despite what you are doing to it, let us continue attempting to make your chaos efficient, for lack of better alternatives.

It seems you have successfully produced <color=red>Brain Boosting Salts</color>, despite the mysterious disappearance of the entire Directorate of Applied Chemistry staff.

They came to your settlement to blow things up, didn’t they? Please keep them.

In any case, since the Bureau of Intellectual Property has not contacted us begging to have your case taken off their paws, we will assume your blueprints have been properly preserved and duplicated.

You may now construct a Zipline Network.

To that aim — and we really should not have to state this — you will need to build at least two Zipline Stations, Zipline Upgrades, or Scavenger Junkyards, whichever arrangement you prefer.

Note that, since zipline transport is remarkably fast, it can be used by <color=green>farmers</color>, <color=green>foresters</color>, <color=green>lumberjacks</color> and other dirty bumpkins of yours to extend their effective working range.

You should be able to figure the rest out on your own.",TutoText53
Tutorial.BlueprintDuplicationA.BuildCopiystandArtistA.Whitepaws,"Greetings.

We represent the Bureau of Intellectual Property, responsible for ensuring that valuable knowledge is properly documented, duplicated, classified, indexed, and archived.

We understand that your settlement has recently begun drawing the <color=green>blueprints</color> for a Floodgate Dam.

Due to Regulation 107.33-2, please note that it is strictly forbidden to duplicate original documents under any circumstances.

It is, however, not illegal to scribble on, spill food and drinks on, eat, or otherwise destroy an original document. Furthermore, according to Regulation 107.33-5, documents altered in such a manner are no longer considered to be the original, and may therefore be copied freely.

Additionally, most beavers are incapable of focusing their attention on a blueprint that is not adequately fancy and colorful. Discriminating against workers based on their attention span or propensity to eat blueprints has been illegal since Regulation 53.7-4.

Therefore, the now-standard procedure for duplicating, preserving, and using such essential documents is as follows:

Construct an <color=green>Artist’s Lodge</color> and a <color=green>Copyist’s Lodge</color>.

The Artist will add the appropriate level of fanciness required for proper use by builders. Do not use the blueprint immediately.

The Copyist will produce several non-fancy copies of the blueprint. Send these back to the Artist.

Repeat this process until you have enough blueprints to supply all foreseeable construction projects.

Configure both buildings to work on the Floodgate Dam blueprint.

This procedure is perfectly legal, as it only violates the spirit of the regulations.

Feel free to retain this correspondence as proof.",TutoText65
Tutorial.BlueprintDuplicationA.Scrolldisplay_FloodgateDam.Whitepaws,"Follow-up Notice – Blueprint Storage Compliance

Now that the duplication process is underway, we must address the matter of proper document storage.

Architectural and engineering plans are considered cultural artifacts and must therefore be displayed in a manner appropriate to their importance.

Construct a Scroll Display.

Most documents — and particularly blueprints — should be stored in such displays to ensure correct preservation, classification, and public admiration.

Please note that it is generally pointless to keep both <color=green>fancy</color> and <color=red>non-fancy</color> versions of the same blueprint. Maintaining redundant document variants only complicates cataloging procedures and irritates archivists.

Configure the Scroll Display to store Fancy Floodgate Dam Blueprints.

If you still possess non-fancy copies, simply allow the Artist to continue working until the situation corrects itself.

Once the appropriate level of fanciness has been achieved, the document may be safely archived.

Proper storage ensures that your work may be admired by future generations — and, more importantly, by auditors.",TutoText66
Tutorial.BlueprintDuplicationA.DiplomasTextA.Whitepaws,"Final Notice – Academic Certification Handling

As your settlement continues to develop, you may eventually reach the point where higher education becomes available.

At that stage, particularly gifted beavers may obtain a <color=green>Diploma</color> in their field of specialization.

It should go without saying, but diplomas must not be duplicated or fancyfied.

Even if you somehow convinced your Artists and Copyists to attempt such a procedure, it would not magically duplicate the beaver who actually possesses the knowledge.

That said, it is still advisable to prepare adequate storage for these documents.

A rare confluence of unfortunate circumstances could theoretically lead to a <color=red>diploma being lost</color> — a heartbreaking event for the archivists…and for the newly graduated beaver as well. Availability of storage strongly reduces this risk.

Please ensure that all documentation remains properly archived.",TutoText67
Tutorial.BlueprintDuplicationB.BuildCopiystandArtistB.Whitepaws,"Greetings.

We represent the Bureau of Intellectual Property, responsible for ensuring that valuable knowledge is properly documented, duplicated, classified, indexed, and archived.

We understand that your settlement has recently begun drawing the <color=green>blueprints</color> for a Zipline System.

Due to Regulation 107.33-2, please note that it is strictly forbidden to duplicate original documents under any circumstances.

It is, however, not illegal to scribble on, spill food and drinks on, eat, or otherwise destroy an original document. Furthermore, according to Regulation 107.33-5, documents altered in such a manner are no longer considered to be the original, and may therefore be copied freely.

Additionally, most beavers are incapable of focusing their attention on a blueprint that is not adequately fancy and colorful. Discriminating against workers based on their attention span or propensity to eat blueprints has been illegal since Regulation 53.7-4.

Therefore, the now-standard procedure for duplicating, preserving, and using such essential documents is as follows:

Construct an <color=green>Artist’s Lodge</color> and a <color=green>Copyist’s Lodge</color>.

The Artist will add the appropriate level of fanciness required for proper use by builders. Do not use the blueprint immediately.

The Copyist will produce several non-fancy copies of the blueprint. Send these back to the Artist.

Repeat this process until you have enough blueprints to supply all foreseeable construction projects.

Configure both buildings to work on the Zipline System blueprint.

This procedure is perfectly legal, as it only violates the spirit of the regulations.

Feel free to retain this correspondence as proof.",TutoText68
Tutorial.BlueprintDuplicationB.Scrolldisplay_Ziplinesystem.Whitepaws,"Follow-up Notice – Blueprint Storage Compliance

Now that the duplication process is underway, we must address the matter of proper document storage.

Architectural and engineering plans are considered cultural artifacts and must therefore be displayed in a manner appropriate to their importance.

Construct a Scroll Display.

Most documents — and particularly blueprints — should be stored in such displays to ensure correct preservation, classification, and public admiration.

Please note that it is generally pointless to keep both <color=green>fancy</color> and <color=red>non-fancy</color> versions of the same blueprint. Maintaining redundant document variants only complicates cataloging procedures and irritates archivists.

Configure the Scroll Display to store Fancy Zipline System Blueprints.

If you still possess non-fancy copies, simply allow the Artist to continue working until the situation corrects itself.

Once the appropriate level of fanciness has been achieved, the document may be safely archived.

Proper storage ensures that your work may be admired by future generations — and, more importantly, by auditors.",TutoText69
Tutorial.BlueprintDuplicationB.DiplomasTextB.Whitepaws,"Final Notice – Academic Certification Handling

As your settlement continues to develop, you may eventually reach the point where higher education becomes available.

At that stage, particularly gifted beavers may obtain a <color=green>Diploma</color> in their field of specialization.

It should go without saying, but diplomas must not be duplicated or fancyfied.

Even if you somehow convinced your Artists and Copyists to attempt such a procedure, it would not magically duplicate the beaver who actually possesses the knowledge.

That said, it is still advisable to prepare adequate storage for these documents.

A rare confluence of unfortunate circumstances could theoretically lead to a <color=red>diploma being lost</color> — a heartbreaking event for the archivists…and for the newly graduated beaver as well. Availability of storage strongly reduces this risk.

Please ensure that all documentation remains properly archived.",TutoText70
Tutorial.GoodLuck_Whitepaws.GoodluckTextWhitepaws.Whitepaws,"To the Expedition Leader,

Your reports have been received.

It appears that your settlement is still alive and well, with a growing population.

More importantly, you have somehow endured contact with the adminitration without any threats, sabotage, or assassination attempts on either side. At least as far as we know.

We therefore conclude that further assistance is no longer necessary.

You and your settlement remain part of the proud Whitepaws nation. Do not allow our reduced supervision to affect your judgment.

Expand. Build. Study. Experiment.
Try not to destroy anything irreplaceable.

We wish you the best of luck.

You are still not welcome to come back. Success does not mean people have forgotten.



<color=#A9A9A9>Text entries partially generated using ChatGTP</color>",TutoText71
Tutorial.MessageFromMom_Drought.Text.Whitepaws,NoTextYet,TutoText72
Tutorial.MessageFromMom_Badtide.Text.Whitepaws,NoTextYet,TutoText73
Tutorial.MessageFromMom_Stairs.Text.Whitepaws,NoTextYet,TutoText74
Tutorial.MessageFromMom_Platform.Text.Whitepaws,NoTextYet,TutoText75
